"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"STRAVVS.nlogo"
"system3"
"09/11/2026 16:33:31:996 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-file","input-file?","[step]","table:get things-ordered ""milk.l""","table:get things-ordered ""beef.meat.kg""","table:get things-ordered ""sheep.meat.kg""","table:get things-ordered ""chicken.egg""","table:get things-ordered ""wheat.grain.t""","table:get things-ordered ""beef.calf""","table:get things-ordered ""sheep.lamb""","table:get things-made ""milk.l""","table:get things-made ""beef.meat.kg""","table:get things-made ""sheep.meat.kg""","table:get things-made ""chicken.egg""","table:get things-made ""wheat.grain.t""","table:get things-made ""beef.calf""","table:get things-made ""sheep.lamb""","table:get things-imported ""milk.l""","table:get things-imported ""beef.meat.kg""","table:get things-imported ""sheep.meat.kg""","table:get things-imported ""chicken.egg""","table:get things-imported ""wheat.grain.t""","table:get things-imported ""beef.calf""","table:get things-imported ""sheep.lamb""","table:get things-delivered ""milk.l""","table:get things-delivered ""beef.meat.kg""","table:get things-delivered ""sheep.meat.kg""","table:get things-delivered ""chicken.egg""","table:get things-delivered ""wheat.grain.t""","table:get things-delivered ""beef.calf""","table:get things-delivered ""sheep.lamb""","table:get things-consumed ""milk.l""","table:get things-consumed ""beef.meat.kg""","table:get things-consumed ""sheep.meat.kg""","table:get things-consumed ""chicken.egg""","table:get things-consumed ""wheat.grain.t""","table:get things-consumed ""beef.calf""","table:get things-consumed ""sheep.lamb""","table:get things-run ""eq.dairy""","table:get things-run ""eq.beef""","table:get things-run ""eq.sheep""","table:get things-run ""eq.chicken.eggs""","table:get things-run ""eq.beef.processing""","table:get things-run ""eq.sheep.processing""","table:get things-run ""eq.wheat"""
"43","system3/inits.txt","true","90","83000","4450","11274","3039773","2589","178","<WrappedExtensionException>","66400","4450","<WrappedExtensionException>","3039760","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","0","3039885.0000000005","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","0","3039885.0000000005","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","5","1","<WrappedExtensionException>","<WrappedExtensionException>"
"44","system3/inits.txt","true","84","83000","4450","11274","3039773","2589","118.66666666666667","<WrappedExtensionException>","83000","4450","<WrappedExtensionException>","3036886","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","0","3036886","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","0","3036886","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","1","<WrappedExtensionException>","<WrappedExtensionException>"
"45","system3/inits.txt","true","63","83000","4450","11274","3039773","2589","118.66666666666667","10610.823529411766","66400","4450","11274","3039644","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","5","2","2","<WrappedExtensionException>"
"39","system3/inits.txt","true","119","83000","4450","11274","3039773","2589","356","10610.823529411766","<WrappedExtensionException>","13350","11274","1889550","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","13350","11274","1889550","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","13350","11274","1889550","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","4","4","4","<WrappedExtensionException>"
"47","system3/inits.txt","true","20","83000","4450","11274","3039773","2589","2966.666666666667","<WrappedExtensionException>","83000","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>"
"41","system3/inits.txt","true","111","83000","4450","11274","3039773","2589","148.33333333333334","9947.64705882353","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","2","2","<WrappedExtensionException>"
"42","system3/inits.txt","true","106","83000","4450","11274","3039773","2589","356","9284.470588235294","66400","<WrappedExtensionException>","11274","3038467","2083","476","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","<WrappedExtensionException>","11274","3038462","2081.6666666666665","474.6666666666667","<WrappedExtensionException>","66400","<WrappedExtensionException>","11274","3038462","2081.6666666666665","<WrappedExtensionException>","<WrappedExtensionException>","2","6","<WrappedExtensionException>","2","1","1","40"
"46","system3/inits.txt","true","24","83000","4450","11274","3039773","2589","148.33333333333334","<WrappedExtensionException>","16600","4450","<WrappedExtensionException>","3041698","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","4450","0","3041698","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","4450","0","3041698","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","3","1","<WrappedExtensionException>","<WrappedExtensionException>"
"40","system3/inits.txt","true","112","83000","4450","11274","3039773","2589","178","9284.470588235294","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","2","2","<WrappedExtensionException>"
"44","system3/inits.txt","true","85","83000","4450","11274","3039773","2589","118.66666666666667","<WrappedExtensionException>","83000","4450","<WrappedExtensionException>","3036886","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","0","3036886","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","0","3036886","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","1","<WrappedExtensionException>","<WrappedExtensionException>"
"43","system3/inits.txt","true","91","83000","4450","11274","3039773","2589","178","<WrappedExtensionException>","66400","4450","<WrappedExtensionException>","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","4","1","<WrappedExtensionException>","<WrappedExtensionException>"
"47","system3/inits.txt","true","21","83000","4450","11274","3039773","2589","3115","<WrappedExtensionException>","83000","<WrappedExtensionException>","<WrappedExtensionException>","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","<WrappedExtensionException>","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","<WrappedExtensionException>","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>"
"45","system3/inits.txt","true","64","83000","4450","11274","3039773","2589","118.66666666666667","10610.823529411766","66400","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","3","2","2","<WrappedExtensionException>"
"39","system3/inits.txt","true","120","83000","4450","11274","3039773","2589","118.66666666666667","10610.823529411766","<WrappedExtensionException>","4450","11274","1889550","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","4450","11274","1889550","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","4450","11274","1889550","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","4","2","2","<WrappedExtensionException>"
"46","system3/inits.txt","true","25","83000","4450","11274","3039773","2589","148.33333333333334","<WrappedExtensionException>","16600","4450","<WrappedExtensionException>","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","4450","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","4450","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","1","1","<WrappedExtensionException>","<WrappedExtensionException>"
"41","system3/inits.txt","true","112","83000","4450","11274","3039773","2589","148.33333333333334","9947.64705882353","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","2","2","<WrappedExtensionException>"
"42","system3/inits.txt","true","107","83000","4450","11274","3039773","2589","534","9284.470588235294","66400","13350","11274","3038467","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","13350","11274","3038462","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","13350","11274","3038462","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","4","4","<WrappedExtensionException>"
"40","system3/inits.txt","true","113","83000","4450","11274","3039773","2589","178","9284.470588235294","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","2","2","<WrappedExtensionException>"
"44","system3/inits.txt","true","86","83000","4450","11274","3039773","2589","118.66666666666667","<WrappedExtensionException>","83000","4450","<WrappedExtensionException>","3036886","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","0","3036886","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","0","3036886","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","1","<WrappedExtensionException>","<WrappedExtensionException>"
"43","system3/inits.txt","true","92","83000","4450","11274","3039773","2589","178","<WrappedExtensionException>","66400","4450","<WrappedExtensionException>","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","4","1","<WrappedExtensionException>","<WrappedExtensionException>"
"47","system3/inits.txt","true","22","83000","4450","11274","3039773","2589","3263.333333333333","<WrappedExtensionException>","83000","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2483","1631.6666666666665","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","<WrappedExtensionException>","0","<WrappedExtensionException>","2481.777777777778","1631.6666666666665","<WrappedExtensionException>","83000","<WrappedExtensionException>","0","<WrappedExtensionException>","2481.777777777778","<WrappedExtensionException>","<WrappedExtensionException>","1","5","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","40"
"41","system3/inits.txt","true","113","83000","4450","11274","3039773","2589","148.33333333333334","9947.64705882353","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","3","2","2","<WrappedExtensionException>"
"46","system3/inits.txt","true","26","83000","4450","11274","3039773","2589","148.33333333333334","<WrappedExtensionException>","16600","4450","<WrappedExtensionException>","3035923","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","4450","0","3035923","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","4450","0","3035923","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","1","1","<WrappedExtensionException>","<WrappedExtensionException>"
"44","system3/inits.txt","true","87","83000","4450","11274","3039773","2589","118.66666666666667","<WrappedExtensionException>","83000","4450","<WrappedExtensionException>","3036886","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","0","3036886","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","0","3036886","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","1","<WrappedExtensionException>","<WrappedExtensionException>"
"45","system3/inits.txt","true","65","83000","4450","11274","3039773","2589","118.66666666666667","10610.823529411766","66400","4450","11274","3039644.9999999995","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","5","2","2","<WrappedExtensionException>"
"42","system3/inits.txt","true","108","83000","4450","11274","3039773","2589","178","9284.470588235294","66400","4450","11274","3038467","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","11274","3038462","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","11274","3038462","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","2","2","<WrappedExtensionException>"
"43","system3/inits.txt","true","93","83000","4450","11274","3039773","2589","178","<WrappedExtensionException>","66400","<WrappedExtensionException>","<WrappedExtensionException>","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","<WrappedExtensionException>","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","<WrappedExtensionException>","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>"
"40","system3/inits.txt","true","114","83000","4450","11274","3039773","2589","178","9284.470588235294","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","2","2","<WrappedExtensionException>"
"47","system3/inits.txt","true","23","83000","4450","11274","3039773","2589","3411.666666666667","<WrappedExtensionException>","83000","102350","<WrappedExtensionException>","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","102350","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","102350","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","2","23","<WrappedExtensionException>","<WrappedExtensionException>"
"46","system3/inits.txt","true","27","83000","4450","11274","3039773","2589","148.33333333333334","<WrappedExtensionException>","16600","4450","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","4450","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","4450","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>"
"41","system3/inits.txt","true","114","83000","4450","11274","3039773","2589","148.33333333333334","9947.64705882353","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","2","2","<WrappedExtensionException>"
"44","system3/inits.txt","true","88","83000","4450","11274","3039773","2589","118.66666666666667","<WrappedExtensionException>","83000","4450","<WrappedExtensionException>","3036885.9999999995","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","0","3036885.9999999995","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","0","3036885.9999999995","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","1","<WrappedExtensionException>","<WrappedExtensionException>"
"45","system3/inits.txt","true","66","83000","4450","11274","3039773","2589","118.66666666666667","10610.823529411766","66400","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","4","2","2","<WrappedExtensionException>"
"43","system3/inits.txt","true","94","83000","4450","11274","3039773","2589","356","<WrappedExtensionException>","66400","<WrappedExtensionException>","<WrappedExtensionException>","3039773","2069.777777777778","445.3333333333333","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","<WrappedExtensionException>","0","3039773","2068.222222222222","445","<WrappedExtensionException>","66400","<WrappedExtensionException>","0","3039773","2068.2222222222226","<WrappedExtensionException>","<WrappedExtensionException>","1","6","<WrappedExtensionException>","5","<WrappedExtensionException>","<WrappedExtensionException>","40"
"42","system3/inits.txt","true","109","83000","4450","11274","3039773","2589","178","9284.470588235294","66400","4450","11274","3038467","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","11274","3038493","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","11274","3038493","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","2","2","<WrappedExtensionException>"
"47","system3/inits.txt","true","24","83000","4450","11274","3039773","2589","148.33333333333334","<WrappedExtensionException>","83000","4450","<WrappedExtensionException>","3850","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","0","3850","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","0","3850","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","2","1","<WrappedExtensionException>","<WrappedExtensionException>"
"40","system3/inits.txt","true","115","83000","4450","11274","3039773","2589","178","9284.470588235294","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","2","2","<WrappedExtensionException>"
"46","system3/inits.txt","true","28","83000","4450","11274","3039773","2589","148.33333333333334","<WrappedExtensionException>","16600","4450","<WrappedExtensionException>","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","4450","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","4450","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","1","1","<WrappedExtensionException>","<WrappedExtensionException>"
"44","system3/inits.txt","true","89","83000","4450","11274","3039773","2589","118.66666666666667","<WrappedExtensionException>","83000","4450","<WrappedExtensionException>","3036885.9999999995","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","0","3036885.9999999995","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","0","3036885.9999999995","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","1","<WrappedExtensionException>","<WrappedExtensionException>"
