"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"STRAVVS.nlogo"
"system2"
"09/14/2026 14:09:40:205 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-file","input-file?","[step]","table:get things-ordered ""A""","table:get things-ordered ""B""","table:get things-ordered ""C""","table:get things-ordered ""D""","table:get things-ordered ""E""","table:get things-ordered ""F""","table:get things-made ""A""","table:get things-made ""B""","table:get things-made ""C""","table:get things-made ""D""","table:get things-made ""E""","table:get things-made ""F""","table:get things-delivered ""A""","table:get things-delivered ""B""","table:get things-delivered ""C""","table:get things-delivered ""D""","table:get things-delivered ""E""","table:get things-delivered ""F""","table:get things-imported ""A""","table:get things-imported ""B""","table:get things-imported ""C""","table:get things-imported ""D""","table:get things-imported ""E""","table:get things-imported ""F""","table:get things-consumed ""A""","table:get things-consumed ""B""","table:get things-consumed ""C""","table:get things-consumed ""D""","table:get things-consumed ""E""","table:get things-consumed ""F""","table:get things-run ""Process1""","table:get things-run ""Process2"""
"83","system2/inits.txt","true","20","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","4","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","2","1"
"79","system2/inits.txt","true","105","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","4","2","4","4","<WrappedExtensionException>","<WrappedExtensionException>","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>"
"84","system2/inits.txt","true","17","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","4","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","2","1"
"80","system2/inits.txt","true","52","<WrappedExtensionException>","<WrappedExtensionException>","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","5"
"85","system2/inits.txt","true","1","8","4","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","8","4","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","8","4","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>"
"82","system2/inits.txt","true","24","4","2","6","8","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","4","4","2","6","8","<WrappedExtensionException>","4","4","2","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","3","2"
"81","system2/inits.txt","true","46","8","4","6","8","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","2","8","4","6","8","<WrappedExtensionException>","2","8","4","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","2"
"77","system2/inits.txt","true","102","6","3","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","6","3","5","4","<WrappedExtensionException>","2","6","3","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","2","1"
"84","system2/inits.txt","true","18","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","4","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","2","2"
"79","system2/inits.txt","true","106","8","4","6","8","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","4","8","4","6","8","<WrappedExtensionException>","4","8","4","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","4","4"
"80","system2/inits.txt","true","53","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","2","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","1","2"
"83","system2/inits.txt","true","21","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","4","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2"
"85","system2/inits.txt","true","2","16","8","6","8","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","9","<WrappedExtensionException>","<WrappedExtensionException>","2","16","8","9","8","<WrappedExtensionException>","2","16","8","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","7","2"
"82","system2/inits.txt","true","25","6","3","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","1","6","3","1","4","<WrappedExtensionException>","1","6","3","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","1","1","1"
"84","system2/inits.txt","true","19","<WrappedExtensionException>","<WrappedExtensionException>","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","1","2"
"79","system2/inits.txt","true","107","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","4","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","2","1"
"81","system2/inits.txt","true","47","6","3","6","8","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","2","6","3","6","8","<WrappedExtensionException>","2","6","3","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","4","1"
"85","system2/inits.txt","true","3","6","3","6","8","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","6","3","2","8","<WrappedExtensionException>","3","6","3","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","3","2","3"
"83","system2/inits.txt","true","22","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","4","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","2","1"
"79","system2/inits.txt","true","108","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","4","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","2","1"
"84","system2/inits.txt","true","20","6","3","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","6","3","6","4","<WrappedExtensionException>","2","6","3","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","2","1"
"85","system2/inits.txt","true","4","14","7","5","6","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","10","<WrappedExtensionException>","<WrappedExtensionException>","2","14","7","10","6","<WrappedExtensionException>","2","14","7","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","8","2"
"80","system2/inits.txt","true","54","10","5","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","<WrappedExtensionException>","<WrappedExtensionException>","2","10","5","3","4","<WrappedExtensionException>","2","10","5","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","4"
"82","system2/inits.txt","true","26","10","5","5","6","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","5","<WrappedExtensionException>","<WrappedExtensionException>","1","10","5","6","6","<WrappedExtensionException>","1","10","5","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","1","4","2"
"83","system2/inits.txt","true","23","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","4","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","1","1"
"77","system2/inits.txt","true","103","6","3","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","5","<WrappedExtensionException>","<WrappedExtensionException>","1","6","3","5","4","<WrappedExtensionException>","1","6","3","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","4","3"
"79","system2/inits.txt","true","109","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","4","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","2","1"
"85","system2/inits.txt","true","5","4","2","5","6","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","5","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","5","6","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2"
"82","system2/inits.txt","true","27","10","5","6","8","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","9","<WrappedExtensionException>","<WrappedExtensionException>","4","10","5","9","8","<WrappedExtensionException>","4","10","5","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","7","7"
"81","system2/inits.txt","true","48","6","3","6","8","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","4","6","3","6","8","<WrappedExtensionException>","4","6","3","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","5","4"
"84","system2/inits.txt","true","21","18","9","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","5","<WrappedExtensionException>","<WrappedExtensionException>","2","18","9","7","4","<WrappedExtensionException>","2","18","9","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","1"
"85","system2/inits.txt","true","6","6","3","5","6","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","5","<WrappedExtensionException>","<WrappedExtensionException>","1","6","3","5","6","<WrappedExtensionException>","1","6","3","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","1","4","1"
"82","system2/inits.txt","true","28","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","4","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","2","1"
"83","system2/inits.txt","true","24","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","4","2","6","4","<WrappedExtensionException>","<WrappedExtensionException>","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","1","2","<WrappedExtensionException>"
"77","system2/inits.txt","true","104","4","2","5","6","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","5","<WrappedExtensionException>","<WrappedExtensionException>","3","4","2","5","6","<WrappedExtensionException>","3","4","2","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","2"
"80","system2/inits.txt","true","55","12","6","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","7","<WrappedExtensionException>","<WrappedExtensionException>","1","12","6","7","4","<WrappedExtensionException>","1","12","6","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","1","6","3"
"85","system2/inits.txt","true","7","4","2","6","8","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","4","4","2","6","8","<WrappedExtensionException>","4","4","2","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","5","4"
"84","system2/inits.txt","true","22","12","6","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","2","12","6","8","4","<WrappedExtensionException>","2","12","6","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","3"
"81","system2/inits.txt","true","49","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","1","4","2","4","4","<WrappedExtensionException>","1","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","3"
"82","system2/inits.txt","true","29","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","4","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","2","1"
"77","system2/inits.txt","true","105","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","2","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","1","2"
"85","system2/inits.txt","true","8","6","3","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","1","6","3","4","4","<WrappedExtensionException>","1","6","3","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","1","3","1"
"83","system2/inits.txt","true","25","8","4","6","8","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","8","4","2","8","<WrappedExtensionException>","2","8","4","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","2","1"
"80","system2/inits.txt","true","56","4","2","5","6","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","<WrappedExtensionException>","<WrappedExtensionException>","3","4","2","3","6","<WrappedExtensionException>","3","4","2","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","3","3"
"82","system2/inits.txt","true","30","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","4","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","2"
"84","system2/inits.txt","true","23","8","4","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","1","8","4","4","4","<WrappedExtensionException>","1","8","4","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","1","3","1"
"85","system2/inits.txt","true","9","4","2","5","6","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","5","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","5","6","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2"
"81","system2/inits.txt","true","50","4","2","5","6","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","5","<WrappedExtensionException>","<WrappedExtensionException>","3","4","2","5","6","<WrappedExtensionException>","3","4","2","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","4","4"
"77","system2/inits.txt","true","106","8","4","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","8","4","4","4","<WrappedExtensionException>","2","8","4","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","2","2"
"83","system2/inits.txt","true","26","16","8","6","8","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","12","<WrappedExtensionException>","<WrappedExtensionException>","4","16","8","12","8","<WrappedExtensionException>","4","16","8","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","3","7","6"
"82","system2/inits.txt","true","31","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","4","2","4","4","<WrappedExtensionException>","<WrappedExtensionException>","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>"
"85","system2/inits.txt","true","10","8","4","5","6","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","5","<WrappedExtensionException>","<WrappedExtensionException>","2","8","4","5","6","<WrappedExtensionException>","2","8","4","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2"
"84","system2/inits.txt","true","24","8","4","5","6","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","7","<WrappedExtensionException>","<WrappedExtensionException>","3","8","4","7","6","<WrappedExtensionException>","3","8","4","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","4","4"
"80","system2/inits.txt","true","57","12","6","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","12","6","2","4","<WrappedExtensionException>","2","12","6","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","1","1"
"82","system2/inits.txt","true","32","4","2","6","8","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","4","2","2","8","<WrappedExtensionException>","4","4","2","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","1","3"
"85","system2/inits.txt","true","11","4","2","5","6","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","5","<WrappedExtensionException>","<WrappedExtensionException>","3","4","2","5","6","<WrappedExtensionException>","3","4","2","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","3","2"
"81","system2/inits.txt","true","51","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","4","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","2","1"
"84","system2/inits.txt","true","25","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","4","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","2"
"82","system2/inits.txt","true","33","12","6","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","2","12","6","6","4","<WrappedExtensionException>","2","12","6","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","1"
"77","system2/inits.txt","true","107","8","4","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","2","8","4","6","4","<WrappedExtensionException>","2","8","4","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","2"
"83","system2/inits.txt","true","27","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","4","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","3"
"85","system2/inits.txt","true","12","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","4","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","2"
